order_id,customer_id,order_date,city,city_tier,category,order_value,is_cod,is_returned,delivery_days,shipping_cost
ORD311973,CUST137766,2025-10-05,Ahmedabad,1,Face Care,1144.6,False,False,2.8,61.4
ORD311974,CUST137766,2025-10-17,Ahmedabad,1,Sunscreen,334.77,True,True,1.2,40.34
ORD311975,CUST137766,2025-10-13,Ahmedabad,1,Body Care,507.47,False,False,4.5,85.63
ORD311976,CUST130162,2025-10-05,Kochi,2,Body Care,481.2,False,True,4.9,71.61
ORD311977,CUST130162,2025-11-15,Kochi,2,Face Care,354.95,True,True,4.9,80.14
ORD311978,CUST130162,2025-11-01,Kochi,2,Sunscreen,507.37,True,False,4.1,69.94
ORD311980,CUST121904,2025-10-01,Kolkata,1,Hair Care,1233.31,False,False,1.0,41.98
ORD311981,CUST121904,2025-10-06,Kolkata,1,Face Care,1097.8,False,False,2.5,54.03
ORD311982,CUST128764,2025-10-03,Jodhpur,3,Face Care,422.04,True,False,7.1,100.59
ORD311983,CUST129420,2025-10-02,Raipur,3,Body Care,275.25,True,True,4.8,75.22
ORD311984,CUST129420,2025-11-06,Raipur,3,Hair Care,472.83,True,False,6.3,91.82
ORD311985,CUST137246,2025-10-02,Chennai,1,Combo/Kit,1493.88,True,True,2.1,59.66
ORD311986,CUST137246,2025-10-06,Chennai,1,Body Care,465.11,True,False,1.0,51.94
ORD311987,CUST137246,2025-10-19,Chennai,1,Body Care,459.51,True,False,3.1,66.0
ORD311989,CUST115412,2025-10-01,Patna,2,Face Care,680.73,False,False,3.1,61.45
ORD311991,CUST129433,2025-10-04,Indore,2,Hair Care,467.19,True,False,4.2,69.08
ORD311992,CUST137743,2025-10-04,Hyderabad,1,Hair Care,347.96,True,True,1.0,45.89
ORD311993,CUST137743,2025-10-05,Hyderabad,1,Face Care,372.19,False,False,1.7,55.39
ORD311994,CUST124273,2025-10-03,Raipur,3,Combo/Kit,2049.93,True,False,3.7,66.91
ORD311996,CUST128793,2025-10-03,Delhi,1,Face Care,1101.8,True,False,3.7,64.97
ORD311997,CUST128793,2025-11-22,Delhi,1,Sunscreen,605.68,True,True,4.0,76.01
ORD311999,CUST115148,2025-10-04,Hyderabad,1,Face Care,1007.65,False,False,2.3,66.59
ORD312000,CUST115148,2025-11-25,Hyderabad,1,Hair Care,866.68,True,False,1.7,38.31
ORD312002,CUST117473,2025-10-01,Kolkata,1,Hair Care,1203.9,False,False,2.8,52.68
ORD312003,CUST117473,2025-10-15,Kolkata,1,Face Care,1084.16,False,False,2.6,58.69
ORD312004,CUST118512,2025-10-02,Bangalore,1,Combo/Kit,1335.72,True,True,1.0,44.44
ORD312006,CUST131108,2025-10-03,Hyderabad,1,Face Care,520.78,False,False,3.7,68.82
ORD312007,CUST131108,2025-11-02,Hyderabad,1,Combo/Kit,2171.55,False,False,2.1,61.06
ORD312008,CUST105814,2025-10-02,Pune,1,Face Care,897.05,True,False,1.0,47.12
ORD312009,CUST105814,2025-11-01,Pune,1,Face Care,472.09,False,True,2.0,55.51
ORD312010,CUST105814,2025-10-13,Pune,1,Face Care,501.99,False,False,3.2,63.47
ORD312012,CUST114492,2025-10-01,Vijayawada,2,Body Care,899.24,False,False,6.3,78.57
ORD312013,CUST138761,2025-10-03,Siliguri,3,Face Care,397.26,True,False,5.6,86.39
ORD312014,CUST138761,2025-10-29,Siliguri,3,Sunscreen,765.7,True,True,7.6,109.29
ORD312016,CUST132533,2025-10-01,Chennai,1,Combo/Kit,988.47,True,True,2.2,52.06
ORD312017,CUST132533,2025-10-15,Chennai,1,Face Care,1075.25,False,False,1.0,32.65
ORD312019,CUST141670,2025-10-02,Bangalore,1,Sunscreen,740.32,False,True,3.0,60.46
ORD312020,CUST118573,2025-10-03,Kochi,2,Face Care,409.76,False,False,3.5,76.42
ORD312021,CUST118573,2025-11-17,Kochi,2,Combo/Kit,1324.92,True,False,3.3,59.81
ORD312022,CUST119920,2025-10-05,Guwahati,3,Body Care,633.27,True,False,6.1,86.78
ORD312023,CUST119920,2025-11-08,Guwahati,3,Combo/Kit,898.51,True,True,6.0,90.93
ORD312024,CUST119920,2025-10-11,Guwahati,3,Face Care,719.51,True,False,4.8,77.01
ORD312025,CUST113290,2025-10-03,Jabalpur,3,Hair Care,414.58,False,True,5.0,71.95
ORD312026,CUST125189,2025-10-01,Nagpur,2,Combo/Kit,852.17,True,False,5.7,82.07
ORD312027,CUST125189,2025-10-24,Nagpur,2,Body Care,722.29,False,False,3.2,61.48
ORD312028,CUST119848,2025-10-05,Surat,2,Sunscreen,474.3,True,False,2.4,51.87
ORD312029,CUST109146,2025-10-02,Ahmedabad,1,Face Care,906.76,False,False,3.1,59.22
ORD312030,CUST109146,2025-12-22,Ahmedabad,1,Body Care,355.35,True,False,1.3,43.94
ORD312031,CUST125459,2025-10-01,Delhi,1,Face Care,644.33,False,False,1.1,49.44
ORD312033,CUST130403,2025-10-02,Jabalpur,3,Hair Care,487.73,False,True,6.4,91.96
ORD312034,CUST130403,2025-12-16,Jabalpur,3,Face Care,469.28,True,False,,103.74
ORD312035,CUST129837,2025-10-02,Kochi,2,Combo/Kit,567.7,True,True,2.9,60.08
ORD312037,CUST111505,2025-10-01,Delhi,1,Combo/Kit,2668.06,True,False,3.5,69.7
ORD312038,CUST111505,2025-11-04,Delhi,1,Face Care,656.42,False,False,1.8,49.82
ORD312039,CUST108925,2025-10-04,Amritsar,3,Face Care,859.3,True,False,7.2,105.78
ORD312040,CUST108925,2025-10-31,Amritsar,3,Hair Care,467.52,False,False,5.2,83.05
ORD312041,CUST127769,2025-10-04,Delhi,1,Hair Care,482.04,False,False,2.9,69.08
ORD312043,CUST136150,2025-10-04,Ahmedabad,1,Face Care,1399.7,False,False,1.2,45.45
ORD312044,CUST123744,2025-10-03,Pune,1,Face Care,1060.5,False,False,2.3,65.74
ORD312045,CUST112724,2025-10-04,Lucknow,2,Combo/Kit,611.21,False,True,5.5,90.11
ORD312046,CUST112724,2025-10-30,Lucknow,2,Combo/Kit,1455.92,True,False,2.9,62.67
ORD312047,CUST112724,2025-11-14,Lucknow,2,Body Care,363.57,False,False,5.1,82.43
ORD312048,CUST123746,2025-10-02,Bangalore,1,Hair Care,871.2,False,False,2.4,47.24
ORD312049,CUST123746,2025-11-07,Bangalore,1,Face Care,559.5,True,False,1.6,50.33
ORD312050,CUST133170,2025-10-01,Delhi,1,Face Care,453.87,False,False,3.6,66.6
ORD312051,CUST112809,2025-10-05,Ahmedabad,1,Face Care,472.76,False,True,1.3,47.5
ORD312052,CUST112809,2025-10-06,Ahmedabad,1,Sunscreen,423.87,True,False,1.4,42.7
ORD312053,CUST128484,2025-10-05,Madurai,3,Hair Care,374.65,False,False,6.2,82.63
ORD312054,CUST112839,2025-10-01,Delhi,1,Sunscreen,486.77,True,True,5.0,92.94
ORD312055,CUST112839,2025-10-06,Delhi,1,Body Care,234.95,True,False,1.5,46.81
ORD312056,CUST102178,2025-10-03,Pune,1,Face Care,859.6,False,False,1.7,49.88
ORD312057,CUST112900,2025-10-04,Madurai,3,Sunscreen,344.15,True,True,5.1,84.94
ORD312058,CUST110316,2025-10-01,Kochi,2,Body Care,339.38,True,False,3.9,78.07
ORD312060,CUST107061,2025-10-04,Jodhpur,3,Combo/Kit,1072.05,False,False,6.9,104.66
ORD312061,CUST107061,2025-11-26,Jodhpur,3,Body Care,651.54,True,True,6.8,91.19
ORD312063,CUST129662,2025-10-02,Kolkata,1,Body Care,416.64,False,False,2.0,49.85
ORD312064,CUST129662,2025-11-15,Kolkata,1,Face Care,757.42,True,False,2.9,58.18
ORD312065,CUST129662,2025-11-30,Kolkata,1,Sunscreen,451.71,False,False,3.4,66.53
ORD312066,CUST113002,2025-10-03,Chennai,1,Combo/Kit,1402.53,False,False,1.6,41.49
ORD312067,CUST113002,2025-10-11,Chennai,1,Hair Care,480.56,True,False,1.2,45.27
ORD312069,CUST105402,2025-10-01,Pune,1,Combo/Kit,1262.91,False,False,1.9,52.39
ORD312070,CUST105402,2025-12-26,Pune,1,Body Care,522.2,False,False,1.6,45.99
ORD312072,CUST114852,2025-10-05,Ahmedabad,1,Face Care,404.76,True,False,3.2,55.32
ORD312073,CUST106115,2025-10-01,Hyderabad,1,Sunscreen,531.78,False,False,3.2,57.87
ORD312074,CUST122363,2025-10-01,Pune,1,Body Care,793.9,False,False,2.9,57.71
ORD312075,CUST122363,2025-10-03,Pune,1,Face Care,685.42,False,False,2.3,53.55
ORD312076,CUST122363,2025-12-24,Pune,1,Hair Care,418.27,True,False,2.8,62.27
ORD312077,CUST140091,2025-10-03,Jabalpur,3,Sunscreen,377.82,True,False,8.7,105.9
ORD312078,CUST140091,2025-10-09,Jabalpur,3,Face Care,574.53,True,True,6.1,85.46
ORD312079,CUST100629,2025-10-01,Mumbai,1,Combo/Kit,1849.91,False,False,2.0,46.92
ORD312080,CUST122456,2025-10-02,Mumbai,1,Hair Care,702.99,False,True,1.0,45.33
ORD312081,CUST133779,2025-10-03,Vijayawada,2,Face Care,568.97,False,False,5.4,83.34
ORD312082,CUST133779,2025-10-08,Vijayawada,2,Sunscreen,398.46,False,False,4.2,72.12
ORD312083,CUST133779,2025-12-20,Vijayawada,2,Face Care,488.58,True,False,2.7,64.41
ORD312084,CUST118211,2025-10-02,Bhopal,2,Body Care,547.07,True,True,3.3,55.99
ORD312085,CUST105258,2025-10-03,Kolkata,1,Face Care,941.06,True,False,1.0,47.02
ORD312086,CUST105258,2025-10-17,Kolkata,1,Combo/Kit,608.38,False,False,2.0,51.47
ORD312088,CUST122524,2025-10-01,Vijayawada,2,Sunscreen,647.93,True,False,4.1,68.25
ORD312089,CUST102902,2025-10-03,Bangalore,1,Face Care,484.94,False,False,1.3,51.55
ORD312090,CUST102902,2025-10-21,Bangalore,1,Sunscreen,697.28,False,False,1.0,51.0
ORD312091,CUST127787,2025-10-02,Jodhpur,3,Face Care,270.53,False,False,5.4,74.13
ORD312092,CUST129282,2025-10-04,Chennai,1,Combo/Kit,975.21,True,True,3.9,73.99
ORD312093,CUST129282,2025-12-18,Chennai,1,Combo/Kit,1303.95,False,False,1.0,41.87
ORD312094,CUST129282,2025-10-12,Chennai,1,Face Care,1050.01,False,False,3.1,56.99
ORD312096,CUST140300,2025-10-02,Coimbatore,2,Hair Care,487.6,False,False,5.9,84.13
ORD312097,CUST107678,2025-10-04,Jaipur,2,Face Care,510.74,True,True,2.1,55.0
ORD312099,CUST121198,2025-10-02,Raipur,3,Body Care,441.28,True,False,7.1,92.31
ORD312100,CUST121198,2025-10-02,Raipur,3,Combo/Kit,1355.6,True,False,5.8,97.59
ORD312102,CUST124667,2025-10-04,Pune,1,Body Care,362.02,True,False,3.0,68.13
ORD312103,CUST128972,2025-10-05,Mumbai,1,Combo/Kit,1523.79,False,False,3.6,65.86
ORD312104,CUST128972,2025-12-23,Mumbai,1,Sunscreen,215.77,False,False,2.9,66.08
ORD312105,CUST107663,2025-10-03,Chennai,1,Body Care,415.24,True,False,3.3,62.77
ORD312107,CUST137500,2025-10-01,Raipur,3,Hair Care,1247.58,False,False,4.8,81.99
ORD312108,CUST137354,2025-10-04,Surat,2,Combo/Kit,767.35,False,False,3.7,68.8
ORD312109,CUST137354,2025-10-10,Surat,2,Combo/Kit,1035.91,True,False,2.6,51.24
ORD312111,CUST120982,2025-10-05,Hyderabad,1,Face Care,1014.73,True,True,1.4,47.58
ORD312112,CUST124851,2025-10-04,Kochi,2,Body Care,526.15,True,False,2.9,56.84
ORD312113,CUST128957,2025-10-04,Bangalore,1,Face Care,617.84,False,False,1.0,39.88
ORD312114,CUST128957,2025-11-28,Bangalore,1,Hair Care,618.35,False,False,4.9,90.33
ORD312115,CUST139894,2025-10-02,Bangalore,1,Body Care,942.65,False,False,3.1,62.51
ORD312116,CUST120727,2025-10-01,Delhi,1,Combo/Kit,1461.96,True,False,3.6,68.69
ORD312118,CUST110629,2025-10-04,Chennai,1,Hair Care,936.95,True,False,2.3,56.33
ORD312119,CUST110629,2025-12-01,Chennai,1,Hair Care,806.93,True,False,2.2,49.06
ORD312120,CUST115888,2025-10-03,Dehradun,3,Face Care,711.01,True,False,5.3,86.44
ORD312122,CUST139309,2025-10-04,Delhi,1,Combo/Kit,1875.43,False,False,1.0,40.08
ORD312124,CUST133379,2025-10-03,Ahmedabad,1,Face Care,611.59,False,False,3.3,59.2
ORD312125,CUST133379,2025-10-12,Ahmedabad,1,Combo/Kit,1128.96,False,False,4.1,67.31
ORD312126,CUST129306,2025-10-02,Coimbatore,2,Combo/Kit,2515.78,True,False,5.5,86.45
ORD312128,CUST100369,2025-10-06,Kochi,2,Combo/Kit,2226.64,False,False,4.2,77.1
ORD312129,CUST108564,2025-10-04,Chennai,1,Face Care,760.89,False,True,1.3,42.28
ORD312131,CUST140081,2025-10-05,Hyderabad,1,Hair Care,246.16,False,False,3.8,75.25
ORD312132,CUST140081,2025-10-16,Hyderabad,1,Face Care,662.45,False,False,2.2,53.6
ORD312134,CUST114405,2025-10-04,Gwalior,3,Body Care,500.14,True,False,7.2,95.08
ORD312136,CUST110632,2025-10-02,Kochi,2,Combo/Kit,960.46,True,True,3.4,65.66
ORD312138,CUST122237,2025-10-04,Chennai,1,Face Care,1033.87,False,False,,54.39
ORD312139,CUST118824,2025-10-04,Bangalore,1,Body Care,830.17,True,False,1.0,46.2
ORD312140,CUST116222,2025-10-04,Ahmedabad,1,Sunscreen,472.43,True,False,3.8,65.55
ORD312141,CUST136383,2025-10-04,Nagpur,2,Face Care,510.35,True,True,2.6,69.0
ORD312142,CUST136383,2025-10-27,Nagpur,2,Combo/Kit,937.55,True,True,2.2,53.11
ORD312143,CUST106667,2025-10-05,Pune,1,Combo/Kit,1119.02,False,False,1.0,43.79
ORD312145,CUST132059,2025-10-04,Mumbai,1,Body Care,729.13,True,False,2.1,48.59
ORD312146,CUST132059,2025-11-13,Mumbai,1,Face Care,655.64,True,False,1.0,42.06
ORD312147,CUST107023,2025-10-02,Bangalore,1,Face Care,636.19,True,False,1.0,36.97
ORD312148,CUST107023,2025-11-19,Bangalore,1,Face Care,919.95,False,False,3.0,61.01
ORD312149,CUST107023,2025-10-21,Bangalore,1,Body Care,772.79,False,False,3.1,56.38
ORD312150,CUST120956,2025-10-06,Jaipur,2,Combo/Kit,970.2,True,False,5.9,87.88
ORD312152,CUST108404,2025-10-02,Bangalore,1,Hair Care,623.32,True,False,2.3,51.91
ORD312153,CUST108404,2025-12-30,Bangalore,1,Hair Care,771.34,False,False,2.1,62.8
ORD312154,CUST110042,2025-10-03,Chennai,1,Face Care,781.46,False,False,1.8,38.55
ORD312155,CUST126858,2025-10-03,Hyderabad,1,Face Care,686.98,False,False,1.0,37.78
ORD312156,CUST130048,2025-10-03,Chennai,1,Face Care,924.03,True,False,1.0,40.03
ORD312157,CUST130048,2025-11-03,Chennai,1,Hair Care,353.7,False,False,1.0,41.32
ORD312158,CUST130048,2025-11-07,Chennai,1,Body Care,628.7,False,False,1.0,41.04
ORD312159,CUST139330,2025-10-05,Jaipur,2,Hair Care,567.5,True,False,4.2,72.29
ORD312161,CUST125466,2025-10-03,Chandigarh,2,Face Care,882.81,False,False,5.7,87.54
ORD312162,CUST125466,2025-11-29,Chandigarh,2,Body Care,259.11,False,False,2.6,55.5
ORD312163,CUST125466,2025-12-03,Chandigarh,2,Combo/Kit,1132.32,False,False,4.8,82.43
ORD312164,CUST125466,2025-10-15,CHANDIGARH,2,Face Care,570.56,False,False,2.9,61.58
ORD312165,CUST125466,2025-11-16,Chandigarh,2,Face Care,338.55,True,False,3.4,71.87
ORD312166,CUST125466,2025-11-15,Chandigarh,2,Hair Care,665.3,True,False,3.6,59.77
ORD312167,CUST133862,2025-10-02,Jodhpur,3,Hair Care,518.73,True,False,5.1,83.71
ORD312169,CUST137436,2025-10-02,Bangalore,1,Face Care,396.12,True,False,2.0,48.66
ORD312171,CUST106141,2025-10-06,Nagpur,2,Face Care,626.04,False,False,4.3,63.41
ORD312172,CUST122296,2025-10-04,Guwahati,3,Body Care,321.46,False,True,6.9,104.91
ORD312174,CUST121118,2025-10-05,Jaipur,2,Body Care,971.03,True,True,5.2,76.68
ORD312175,CUST102455,2025-10-02,Guwahati,3,Face Care,539.02,True,False,5.5,77.87
ORD312176,CUST102455,2025-11-07,Guwahati,3,Face Care,414.44,True,False,5.3,76.05
ORD312177,CUST129310,2025-10-04,Jaipur,2,Face Care,963.08,True,True,4.0,77.92
ORD312179,CUST123733,2025-10-06,Indore,2,Body Care,342.89,True,False,4.2,83.52
ORD312180,CUST134801,2025-10-06,Chennai,1,Body Care,573.39,False,False,1.8,56.61
ORD312181,CUST115287,2025-10-05,Mumbai,1,Body Care,464.13,False,False,2.0,54.94
ORD312182,CUST107447,2025-10-02,Kochi,2,Face Care,509.61,True,False,1.5,52.85
ORD312184,CUST131568,2025-10-03,Pune,1,Hair Care,579.37,True,False,2.7,57.55
ORD312185,CUST112647,2025-10-03,Ahmedabad,1,Face Care,1489.48,False,True,4.0,72.84
ORD312186,CUST112647,2025-10-26,Ahmedabad,1,Sunscreen,433.38,False,False,3.1,61.73
ORD312188,CUST101297,2025-10-05,Bangalore,1,Combo/Kit,1116.17,True,True,3.4,70.73
ORD312189,CUST122280,2025-10-03,Raipur,3,Face Care,615.89,True,True,8.2,109.67
ORD312190,CUST114888,2025-10-04,Ludhiana,2,Combo/Kit,1512.33,False,True,2.1,61.48
ORD312191,CUST114475,2025-10-03,Pune,1,Face Care,508.17,False,False,2.7,53.72
ORD312192,CUST114475,2025-10-18,Pune,1,Hair Care,526.62,False,False,2.7,62.0
ORD312193,CUST120994,2025-10-06,Ludhiana,2,Face Care,513.93,True,False,5.5,81.31
ORD312194,CUST120994,2025-10-15,Ludhiana,2,Face Care,1121.77,True,False,3.0,61.03
ORD312196,CUST121708,2025-10-05,Bhopal,2,Face Care,802.7,False,False,,72.04
ORD312197,CUST108566,2025-10-03,Hyderabad,1,Face Care,654.29,False,False,2.8,60.95
ORD312198,CUST118212,2025-10-05,Delhi,1,Body Care,456.79,True,False,4.1,73.5
ORD312199,CUST118212,2025-10-12,Delhi,1,Face Care,1154.23,True,False,1.0,43.62
ORD312201,CUST118475,2025-10-05,Vadodara,2,Face Care,570.94,True,False,4.5,74.21
ORD312202,CUST109814,2025-10-05,Mumbai,1,Hair Care,380.73,True,False,1.5,48.31
ORD312203,CUST109814,2025-11-05,Mumbai,1,Combo/Kit,1926.51,False,False,1.8,46.55
ORD312204,CUST109814,2025-10-19,Mumbai,1,Face Care,440.83,False,False,2.2,54.61
ORD312206,CUST130756,2025-10-04,Chennai,1,Combo/Kit,2578.14,False,False,1.4,51.77
ORD312207,CUST130756,2025-10-25,Chennai,1,Combo/Kit,635.53,False,False,1.7,53.03
ORD312208,CUST110637,2025-10-06,Indore,2,Body Care,549.25,True,False,3.4,73.09
ORD312209,CUST110637,2025-10-07,Indore,2,Body Care,375.2,False,False,4.0,67.96
ORD312211,CUST103324,2025-10-02,Kolkata,1,Face Care,814.64,True,False,1.4,49.11
ORD312213,CUST105141,2025-10-02,Bhopal,2,Body Care,690.73,False,True,3.0,63.74
ORD312214,CUST105141,2025-11-07,Bhopal,2,Face Care,579.27,False,True,4.4,72.75
ORD312215,CUST105141,2025-12-24,Bhopal,2,Body Care,339.62,False,False,2.5,57.08
ORD312216,CUST105141,2025-12-20,Bhopal,2,Body Care,567.99,True,True,5.6,84.68
ORD312218,CUST117228,2025-10-06,Chandigarh,2,Sunscreen,677.07,False,False,3.1,60.05
ORD312219,CUST116406,2025-10-04,Pune,1,Body Care,344.91,True,False,1.5,56.63
ORD312220,CUST135290,2025-10-03,Ahmedabad,1,Sunscreen,387.1,False,False,2.5,53.7
ORD312221,CUST117480,2025-10-05,Amritsar,3,Combo/Kit,1507.66,True,True,6.5,99.88
ORD312222,CUST117480,2025-10-05,Amritsar,3,Combo/Kit,1216.8,True,False,5.3,91.36
ORD312223,CUST133644,2025-10-04,Delhi,1,Body Care,646.23,False,False,4.8,76.95
ORD312224,CUST133644,2025-11-25,Delhi,1,Face Care,872.3,True,True,1.9,49.15
ORD312226,CUST125385,2025-10-03,Patna,2,Face Care,1179.14,True,True,5.8,93.67
ORD312227,CUST125385,2025-10-24,Patna,2,Hair Care,456.65,True,True,3.2,58.58
ORD312228,CUST138894,2025-10-04,Pune,1,Sunscreen,549.84,True,False,1.9,55.16
ORD312230,CUST131684,2025-10-02,Jaipur,2,Combo/Kit,780.07,True,True,2.1,52.48
ORD312231,CUST128510,2025-10-03,Ahmedabad,1,Face Care,412.01,True,False,2.1,46.21
ORD312232,CUST128510,2025-10-08,Ahmedabad,1,Combo/Kit,1310.78,True,False,4.5,75.17
ORD312234,CUST121986,2025-10-02,Ranchi,3,Body Care,314.83,False,False,7.2,95.03
ORD312235,CUST121986,2025-10-18,Ranchi,3,Sunscreen,292.36,True,False,5.0,77.6
ORD312237,CUST102486,2025-10-04,Hyderabad,1,Body Care,1019.96,False,False,1.8,46.28
ORD312238,CUST140365,2025-10-03,Bhopal,2,Body Care,784.44,True,True,4.7,81.82
ORD312239,CUST140752,2025-10-04,Jabalpur,3,Face Care,471.89,True,False,5.4,76.64
ORD312240,CUST140752,2025-12-07,Jabalpur,3,Hair Care,367.01,False,False,7.4,106.65
ORD312241,CUST113642,2025-10-03,Bangalore,1,Face Care,591.62,True,False,1.0,45.51
ORD312242,CUST123184,2025-10-03,Ahmedabad,1,Hair Care,464.92,True,True,2.3,57.61
ORD312243,CUST110765,2025-10-05,Chennai,1,Body Care,403.39,False,False,2.8,60.93
ORD312244,CUST110765,2025-11-06,Chennai,1,Hair Care,876.77,True,False,3.5,64.11
ORD312246,CUST109008,2025-10-03,Mumbai,1,Body Care,465.62,False,False,1.0,42.61
ORD312247,CUST109008,2025-11-08,Mumbai,1,Sunscreen,643.04,False,True,3.8,59.2
ORD312248,CUST137109,2025-10-06,Coimbatore,2,Face Care,375.67,True,True,2.0,43.86
ORD312249,CUST141894,2025-10-06,Mumbai,1,Body Care,618.83,True,True,1.7,47.95
ORD312250,CUST135228,2025-10-05,Lucknow,2,Combo/Kit,984.47,True,False,3.7,68.43
ORD312252,CUST100562,2025-10-02,Nagpur,2,Body Care,491.33,False,True,4.0,67.28
ORD312253,CUST138918,2025-10-05,Bhopal,2,Sunscreen,520.96,True,False,3.8,91.2
ORD312254,CUST115703,2025-10-02,Vadodara,2,Face Care,936.55,True,False,4.9,75.46
ORD312256,CUST120872,2025-10-03,Jaipur,2,Face Care,455.4,True,False,4.0,66.3
ORD312257,CUST120872,2025-10-31,Jaipur,2,Body Care,602.62,True,False,3.3,64.67
ORD312259,CUST107532,2025-10-02,Sura t,2,Face Care,673.15,True,False,4.3,76.13
ORD312260,CUST107532,2025-11-16,Surat,2,Face Care,924.85,False,False,3.8,62.54
ORD312261,CUST134610,2025-10-05,Ahmedabad,1,Face Care,592.39,False,False,1.5,47.82
ORD312263,CUST119166,2025-10-04,Ranchi,3,Combo/Kit,1187.75,True,True,2.5,54.29
ORD312264,CUST112105,2025-10-04,Hyderabad,1,Body Care,297.61,False,False,3.1,59.49
ORD312266,CUST139116,2025-10-06,Ludhiana,2,Combo/Kit,648.18,False,False,5.8,90.48
ORD312267,CUST139116,2025-10-20,Ludhiana,2,Face Care,402.79,True,False,4.3,76.54
ORD312268,CUST129712,2025-10-03,Mumbai,1,Combo/Kit,1514.8,False,False,1.0,32.16
ORD312269,CUST129712,2025-10-28,Mumbai,1,Face Care,487.47,False,True,1.3,50.08
ORD312271,CUST127551,2025-10-05,Pune,1,Combo/Kit,1339.84,False,False,1.3,52.63
ORD312272,CUST117061,2025-10-05,Hyderabad,1,Face Care,309.02,False,False,1.7,46.12
ORD312273,CUST117061,2025-10-31,Hyderabad,1,Body Care,440.05,True,True,1.7,41.83
ORD312274,CUST117061,2025-11-14,Hyderabad,1,Combo/Kit,1256.06,True,False,1.0,44.57
ORD312276,CUST120942,2025-10-04,Patna,2,Sunscreen,367.87,True,False,2.9,68.08
ORD312277,CUST120942,2025-12-13,Patna,2,Hair Care,827.71,True,True,3.7,71.56
ORD312279,CUST135516,2025-10-02,Kolkata,1,Face Care,541.47,False,False,3.5,72.92
ORD312281,CUST134202,2025-10-05,Jaipur,2,Sunscreen,391.29,True,False,3.7,70.67
ORD312282,CUST134202,2025-10-27,Jaipur,2,Face Care,462.95,False,False,1.3,43.97
ORD312284,CUST112192,2025-10-03,Hyderabad,1,Face Care,988.33,False,False,3.1,63.48
ORD312285,CUST129393,2025-10-06,Coimbatore,2,Hair Care,483.33,True,False,4.4,77.15
ORD312286,CUST128421,2025-10-04,Ahmedabad,1,Face Care,510.23,False,False,1.1,49.42
ORD312287,CUST100331,2025-10-03,Siliguri,3,Hair Care,319.9,True,False,7.0,103.52
ORD312288,CUST126177,2025-10-02,Mumbai,1,Hair Care,427.92,True,False,2.6,55.54
ORD312289,CUST130226,2025-10-06,Kolkata,1,Hair Care,452.86,True,False,2.9,63.16
ORD312290,CUST130226,2025-12-25,Kolkata,1,Body Care,298.4,True,False,3.2,65.03
ORD312291,CUST117610,2025-10-04,Amritsar,3,Hair Care,478.87,True,False,6.5,87.88
ORD312292,CUST117610,2025-10-07,Amritsar,3,Face Care,1032.78,True,False,6.2,91.48
ORD312293,CUST117610,2025-11-06,Amritsar,3,Face Care,662.36,True,False,7.3,101.63
ORD312295,CUST128821,2025-10-04,Ahmedabad,1,Face Care,1230.69,False,True,1.5,50.67
ORD312297,CUST118435,2025-10-03,Coimbatore,2,Body Care,1394.96,True,True,4.5,68.87
ORD312299,CUST118623,2025-10-03,Hyderabad,1,Combo/Kit,2268.63,True,False,1.5,42.4
ORD312301,CUST139616,2025-10-04,Kolkata,1,Combo/Kit,1086.57,False,False,1.9,59.8
ORD312302,CUST139616,2025-10-09,Kolkata,1,Face Care,814.88,False,False,1.7,60.34
ORD312303,CUST138663,2025-10-05,Hyderabad,1,Hair Care,425.77,False,False,4.4,77.63
ORD312304,CUST141607,2025-10-03,Kochi,2,Face Care,664.18,True,False,4.6,71.83
ORD312305,CUST136190,2025-10-06,Indore,2,Face Care,1574.5,True,False,3.6,69.12
ORD312306,CUST136190,2025-11-29,Indore,2,Face Care,820.2,True,False,6.4,90.85
ORD312307,CUST128539,2025-10-03,Varanasi,3,Face Care,700.32,True,True,5.2,85.52
ORD312308,CUST134494,2025-10-04,Bhopal,2,Sunscreen,356.52,False,False,4.6,71.76
ORD312309,CUST117662,2025-10-06,Mumbai,1,Face Care,674.44,True,False,1.0,50.52
ORD312311,CUST129289,2025-10-05,Mumbai,1,Combo/Kit,2198.69,True,False,3.1,57.51
ORD312312,CUST103809,2025-10-06,Jodhpur,3,Body Care,424.57,True,True,5.2,85.14
ORD312313,CUST102701,2025-10-07,Chennai,1,Face Care,540.35,False,False,1.5,50.33
ORD312314,CUST102701,2025-11-15,Chennai,1,Hair Care,599.05,True,False,1.0,45.94
ORD312315,CUST139712,2025-10-07,Bangalore,1,Combo/Kit,885.74,True,False,3.3,59.27
ORD312316,CUST139712,2025-11-30,Bangalore,1,Face Care,685.62,False,False,2.1,49.09
ORD312318,CUST138049,2025-10-06,Pune,1,Face Care,450.4,False,True,3.6,67.35
ORD312319,CUST138049,2025-10-04,Pune,1,Face Care,1161.81,False,False,2.7,58.16
ORD312320,CUST134515,2025-10-07,Pune,1,Face Care,720.89,False,True,1.0,35.11
ORD312321,CUST100253,2025-10-04,Visakhapatnam,2,Face Care,537.33,False,False,1.9,43.71
ORD312322,CUST106002,2025-10-06,Bangalore,1,Face Care,668.4,False,False,3.3,77.05
ORD312323,CUST134962,2025-10-03,Chennai,1,Combo/Kit,943.96,False,False,2.2,51.86
