customer_id,city,city_tier,signup_date,acquisition_channel
CUST135825,Hyderabad,1,2025-12-13,Meta Ads
CUST125471,Kota,3,2025-12-13,Meta Ads
CUST129359,Hyderabad,1,2025-12-13,Meta Ads
CUST135665,Ahmedabad,1,2025-12-13,Influencer
CUST140288,Pune,1,2025-12-13,Meta Ads
CUST100851,Mumbai,1,2025-12-13,Meta Ads
CUST134435,Chennai,1,2025-12-13,Google Ads
CUST110789,Bangalore,1,2025-12-13,Google Ads
CUST119374,Pune,1,2025-12-13,Meta Ads
CUST107361,Ahmedabad,1,2025-12-13,Meta Ads
CUST134695,Hyderabad,1,2025-12-13,Meta Ads
CUST117002,Indore,2,2025-12-13,Influencer
CUST129694,Mumbai,1,2025-12-13,Referral
CUST139138,Indore,2,2025-12-13,Meta Ads
CUST102769,Surat,2,2025-12-13,Meta Ads
CUST110430,Bangalore,1,2025-12-13,Meta Ads
CUST132395,Bangalore,1,2025-12-13,Google Ads
CUST117201,Surat,2,2025-12-13,Google Ads
CUST101148,Amritsar,3,2025-12-13,Organic/SEO
CUST134758,Mumbai,1,2025-12-13,Influencer
CUST115295,Nagpur,2,2025-12-13,Referral
CUST110669,Indore,2,2025-12-13,Influencer
CUST123220,Surat,2,2025-12-13,Google Ads
CUST115405,Ahmedabad,1,2025-12-13,Meta Ads
CUST112996,Pune,1,2025-12-13,Meta Ads
CUST101215,Ludhiana,2,2025-12-13,Meta Ads
CUST109987,Bangalore,1,2025-12-13,Meta Ads
CUST126791,Mumbai,1,2025-12-13,Influencer
CUST140494,Kota,3,2025-12-13,Influencer
CUST115479,Patna,2,2025-12-13,Google Ads
CUST137556,Chennai,1,2025-12-13,Meta Ads
CUST136736,Surat,2,2025-12-13,Influencer
CUST113253,Kota,3,2025-12-13,Organic/SEO
CUST114647,Ludhiana,2,2025-12-13,Meta Ads
CUST108298,Patna,2,2025-12-13,Meta Ads
CUST126523,Visakhapatnam,2,2025-12-13,Meta Ads
CUST103168,Bhopal,2,2025-12-13,Meta Ads
CUST122832,Mumbai,1,2025-12-13,Meta Ads
CUST133842,Chandigarh,2,2025-12-13,Influencer
CUST127918,Vijayawada,2,2025-12-13,Google Ads
CUST137503,Kochi,2,2025-12-13,Google Ads
CUST138074,Mumbai,1,2025-12-13,Meta Ads
CUST137484,Madurai,3,2025-12-13,Meta Ads
CUST111748,Chennai,1,2025-12-13,Influencer
CUST103792,Bangalore,1,2025-12-13,Meta Ads
CUST135171,Chennai,1,2025-12-13,Google Ads
CUST123639,Mumbai,1,2025-12-13,Influencer
CUST108758,Kolkata,1,2025-12-13,Organic/SEO
CUST130518,Surat,2,2025-12-13,Referral
CUST114081,Nagpur,2,2025-12-13,Meta Ads
CUST135142,Pune,1,2025-12-13,Meta Ads
CUST106385,Kolkata,1,2025-12-13,Referral
CUST108677,Dehradun,3,2025-12-13,Organic/SEO
CUST102175,Delhi,1,2025-12-13,Referral
CUST102221,Ahmedabad,1,2025-12-13,Google Ads
CUST120647,Ahmedabad,1,2025-12-13,Meta Ads
CUST111774,Guwahati,3,2025-12-13,Meta Ads
CUST119429,Indore,2,2025-12-13,Influencer
CUST134243,Hyderabad,1,2025-12-13,Meta Ads
CUST115853,Ahmedabad,1,2025-12-13,Google Ads
CUST134489,Ahmedabad,1,2025-12-13,Google Ads
CUST118371,Chennai,1,2025-12-13,Meta Ads
CUST128315,Chennai,1,2025-12-13,Influencer
CUST101384,Chennai,1,2025-12-13,Organic/SEO
CUST130029,Chennai,1,2025-12-13,Meta Ads
CUST141632,Kolkata,1,2025-12-13,Meta Ads
CUST128301,Delhi,1,2025-12-13,Google Ads
CUST133214,Hyderabad,1,2025-12-13,Organic/SEO
CUST133825,Hyderabad,1,2025-12-13,Influencer
CUST101262,Lucknow,2,2025-12-14,Google Ads
CUST126338,Jaipur,2,2025-12-14,Google Ads
CUST107608,Chandigarh,2,2025-12-14,Google Ads
CUST124954,Ahmedabad,1,2025-12-14,Google Ads
CUST130748,Nagpur,2,2025-12-14,Meta Ads
CUST100270,Chennai,1,2025-12-14,Meta Ads
CUST108514,Pune,1,2025-12-14,Meta Ads
CUST119924,Ludhiana,2,2025-12-14,Meta Ads
CUST120892,Kochi,2,2025-12-14,Influencer
CUST119901,Pune,1,2025-12-14,Google Ads
CUST118767,Visakhapatnam,2,2025-12-14,Meta Ads
CUST111840,Delhi,1,2025-12-14,Organic/SEO
CUST112326,Bangalore,1,2025-12-14,Google Ads
CUST131305,Siliguri,3,2025-12-14,Influencer
CUST109748,Hyderabad,1,2025-12-14,Meta Ads
CUST105729,Pune,1,2025-12-14,Meta Ads
CUST139820,Delhi,1,2025-12-14,Meta Ads
CUST112369,Mumbai,1,2025-12-14,Organic/SEO
CUST106454,Chennai,1,2025-12-14,Google Ads
CUST128217,Patna,2,2025-12-14,Meta Ads
CUST117022,Jabalpur,3,2025-12-14,Organic/SEO
CUST121864,Ahmedabad,1,2025-12-14,Meta Ads
CUST118120,Ahmedabad,1,2025-12-14,Google Ads
CUST121706,Jaipur,2,2025-12-14,Google Ads
CUST105527,Bangalore,1,2025-12-14,Google Ads
CUST113921,Pune,1,2025-12-14,Google Ads
CUST140304,Gwalior,3,2025-12-14,Meta Ads
CUST111877,Mumbai,1,2025-12-14,Organic/SEO
CUST134737,Kolkata,1,2025-12-14,Google Ads
CUST130103,Pune,1,2025-12-14,Meta Ads
CUST104248,Visakhapatnam,2,2025-12-14,Google Ads
CUST120591,Pune,1,2025-12-14,Google Ads
CUST124452,Mumbai,1,2025-12-14,Meta Ads
CUST104636,Mumbai,1,2025-12-14,Meta Ads
CUST136394,Jaipur,2,2025-12-14,Meta Ads
CUST100008,Ahmedabad,1,2025-12-14,Referral
CUST120573,Nagpur,2,2025-12-14,Organic/SEO
CUST135046,Patna,2,2025-12-14,Google Ads
CUST128640,Ahmedabad,1,2025-12-14,Meta Ads
CUST141687,Amritsar,3,2025-12-14,Influencer
CUST109213,Mumbai,1,2025-12-14,Meta Ads
CUST124683,Kota,3,2025-12-14,Referral
CUST102982,Chennai,1,2025-12-14,Organic/SEO
CUST125115,Vadodara,2,2025-12-14,Google Ads
CUST122639,Pune,1,2025-12-14,Google Ads
CUST101859,Patna,2,2025-12-14,Google Ads
CUST137165,Lucknow,2,2025-12-14,Meta Ads
CUST115879,Hyderabad,1,2025-12-14,Google Ads
CUST104758,Vadodara,2,2025-12-14,Meta Ads
CUST134957,Patna,2,2025-12-14,Organic/SEO
CUST125083,Bangalore,1,2025-12-14,Meta Ads
CUST110860,Pune,1,2025-12-14,Meta Ads
CUST131972,Surat,2,2025-12-14,Google Ads
CUST133795,Ahmedabad,1,2025-12-14,Organic/SEO
CUST134225,Chennai,1,2025-12-14,Meta Ads
CUST116591,Hyderabad,1,2025-12-14,Google Ads
CUST115816,Lucknow,2,2025-12-14,Influencer
CUST114552,Patna,2,2025-12-14,Google Ads
CUST104337,Mumbai,1,2025-12-14,Meta Ads
CUST123299,Bangalore,1,2025-12-14,Google Ads
CUST130052,Vadodara,2,2025-12-14,Google Ads
CUST127580,Madurai,3,2025-12-14,Influencer
CUST141189,Hyderabad,1,2025-12-14,Google Ads
CUST123928,Vijayawada,2,2025-12-14,Organic/SEO
CUST120023,Ranchi,3,2025-12-14,Google Ads
CUST112998,Delhi,1,2025-12-14,Meta Ads
CUST104735,Hyderabad,1,2025-12-14,Influencer
CUST126245,Hyderabad,1,2025-12-14,Meta Ads
CUST138845,Bangalore,1,2025-12-14,Referral
CUST102251,Mumbai,1,2025-12-14,Meta Ads
CUST113287,Ahmedabad,1,2025-12-14,Meta Ads
CUST124763,Patna,2,2025-12-14,Organic/SEO
CUST125280,Ahmedabad,1,2025-12-14,Organic/SEO
CUST133951,Varanasi,3,2025-12-14,Referral
CUST117820,Nagpur,2,2025-12-14,Organic/SEO
CUST136438,Ahmedabad,1,2025-12-14,Google Ads
CUST116044,Amritsar,3,2025-12-14,Influencer
CUST130460,Ahmedabad,1,2025-12-14,Google Ads
CUST127955,Coimbatore,2,2025-12-14,Referral
CUST111734,Mumbai,1,2025-12-14,Meta Ads
CUST113706,Bhopal,2,2025-12-14,Google Ads
CUST103098,Bangalore,1,2025-12-14,Organic/SEO
CUST124734,Hyderabad,1,2025-12-14,Meta Ads
CUST107898,Mumbai,1,2025-12-14,Influencer
CUST116801,Lucknow,2,2025-12-14,Meta Ads
CUST136106,Delhi,1,2025-12-14,Influencer
CUST110660,Bangalore,1,2025-12-14,Meta Ads
CUST138686,Ludhiana,2,2025-12-14,Meta Ads
CUST122724,Siliguri,3,2025-12-14,Meta Ads
CUST103136,Surat,2,2025-12-14,Google Ads
CUST119554,Surat,2,2025-12-14,Meta Ads
CUST122357,Coimbatore,2,2025-12-14,Google Ads
CUST114282,Kolkata,1,2025-12-14,Meta Ads
CUST106331,Bhopal,2,2025-12-14,Referral
CUST138928,Chandigarh,2,2025-12-14,Meta Ads
CUST132995,Raipur,3,2025-12-14,Meta Ads
CUST132567,Vadodara,2,2025-12-14,Google Ads
CUST132891,Patna,2,2025-12-14,Influencer
CUST122278,Hyderabad,1,2025-12-14,Google Ads
CUST107267,Ahmedabad,1,2025-12-14,Influencer
CUST112480,Jaipur,2,2025-12-14,Meta Ads
CUST122222,Vadodara,2,2025-12-14,Influencer
CUST136051,Ahmedabad,1,2025-12-14,Referral
CUST134179,Mumbai,1,2025-12-14,Google Ads
CUST126561,Jaipur,2,2025-12-14,Meta Ads
CUST112456,Chandigarh,2,2025-12-14,Referral
CUST106347,Bhopal,2,2025-12-14,Influencer
CUST107093,Kota,3,2025-12-14,Influencer
CUST126506,Delhi,1,2025-12-14,Meta Ads
CUST131167,Pune,1,2025-12-14,Meta Ads
CUST138553,Pune,1,2025-12-15,Organic/SEO
CUST134558,Kolkata,1,2025-12-15,Meta Ads
CUST140874,Dehradun,3,2025-12-15,Google Ads
CUST103685,Surat,2,2025-12-15,Meta Ads
CUST136283,Dehradun,3,2025-12-15,Meta Ads
CUST140183,Delhi,1,2025-12-15,Google Ads
CUST110060,Delhi,1,2025-12-15,Google Ads
CUST114706,Pune,1,2025-12-15,Google Ads
CUST126012,Vijayawada,2,2025-12-15,Influencer
CUST138350,Patna,2,2025-12-15,Referral
CUST133267,Patna,2,2025-12-15,Meta Ads
CUST116328,Chennai,1,2025-12-15,Meta Ads
CUST110544,Ahmedabad,1,2025-12-15,Meta Ads
CUST107977,Bhopal,2,2025-12-15,Meta Ads
CUST123332,Patna,2,2025-12-15,Referral
CUST114838,Delhi,1,2025-12-15,Google Ads
CUST115699,Bhopal,2,2025-12-15,Meta Ads
CUST130538,Pune,1,2025-12-15,Meta Ads
CUST110433,Madurai,3,2025-12-15,Google Ads
CUST132697,Nagpur,2,2025-12-15,Google Ads
CUST111530,Vijayawada,2,2025-12-15,Influencer
CUST118132,Bangalore,1,2025-12-15,Meta Ads
CUST137800,Surat,2,2025-12-15,Organic/SEO
CUST120692,Pune,1,2025-12-15,Meta Ads
CUST135568,Amritsar,3,2025-12-15,Meta Ads
CUST130395,Gwalior,3,2025-12-15,Organic/SEO
CUST115339,Ahmedabad,1,2025-12-15,Meta Ads
CUST141212,Mumbai,1,2025-12-15,Influencer
CUST102937,Bhopal,2,2025-12-15,Organic/SEO
CUST115381,Lucknow,2,2025-12-15,Meta Ads
CUST112261,Pune,1,2025-12-15,Influencer
CUST130716,Raipur,3,2025-12-15,Meta Ads
CUST124558,Surat,2,2025-12-15,Referral
CUST132572,Varanasi,3,2025-12-15,Influencer
CUST135239,Ahmedabad,1,2025-12-15,Google Ads
CUST141176,Bhopal,2,2025-12-15,Influencer
CUST139532,Kolkata,1,2025-12-15,Influencer
CUST120031,Bangalore,1,2025-12-15,Meta Ads
CUST137720,Varanasi,3,2025-12-15,Influencer
CUST103612,Chennai,1,2025-12-15,Influencer
CUST114032,Jaipur,2,2025-12-15,Google Ads
CUST104782,Amritsar,3,2025-12-15,Organic/SEO
CUST111078,Bangalore,1,2025-12-15,Meta Ads
CUST126677,Mumbai,1,2025-12-15,Google Ads
CUST124258,Ahmedabad,1,2025-12-15,Meta Ads
CUST116145,Kochi,2,2025-12-15,Influencer
CUST129854,Pune,1,2025-12-15,Google Ads
CUST140721,Bangalore,1,2025-12-15,Meta Ads
CUST128010,Ahmedabad,1,2025-12-15,Meta Ads
CUST100308,Chennai,1,2025-12-15,Google Ads
CUST117458,Varanasi,3,2025-12-15,Organic/SEO
CUST139976,Kolkata,1,2025-12-15,Influencer
CUST130017,Patna,2,2025-12-15,Referral
CUST111962,Ranchi,3,2025-12-15,Influencer
CUST140114,Chennai,1,2025-12-15,Meta Ads
CUST140999,Madurai,3,2025-12-15,Influencer
CUST108741,Vadodara,2,2025-12-15,Meta Ads
CUST101100,Hyderabad,1,2025-12-15,Meta Ads
CUST128480,Bangalore,1,2025-12-15,Meta Ads
CUST112700,Madurai,3,2025-12-15,Organic/SEO
CUST105510,Indore,2,2025-12-15,Google Ads
CUST122607,Patna,2,2025-12-15,Meta Ads
CUST113334,Surat,2,2025-12-15,Influencer
CUST114461,Chennai,1,2025-12-15,Influencer
CUST141477,Ahmedabad,1,2025-12-15,Google Ads
CUST110577,Bangalore,1,2025-12-15,Referral
CUST131053,Vadodara,2,2025-12-15,Influencer
CUST103574,Ranchi,3,2025-12-15,Meta Ads
CUST129844,Ahmedabad,1,2025-12-15,Meta Ads
CUST136233,Lucknow,2,2025-12-15,Influencer
CUST104309,Ahmedabad,1,2025-12-15,Meta Ads
CUST140634,Chennai,1,2025-12-15,Meta Ads
CUST123498,Chennai,1,2025-12-15,Meta Ads
CUST135757,Kolkata,1,2025-12-15,Referral
CUST140848,Mumbai,1,2025-12-15,Meta Ads
CUST116366,Bangalore,1,2025-12-15,Influencer
CUST113522,Coimbatore,2,2025-12-15,Organic/SEO
CUST135376,Mumbai,1,2025-12-15,Google Ads
CUST127224,Vijayawada,2,2025-12-15,Google Ads
CUST114085,Pune,1,2025-12-15,Meta Ads
CUST141672,Kolkata,1,2025-12-15,Meta Ads
CUST132827,Ranchi,3,2025-12-15,Google Ads
CUST112568,Pune,1,2025-12-15,Organic/SEO
CUST112569,Ludhiana,2,2025-12-15,Meta Ads
CUST116518,Delhi,1,2025-12-15,Meta Ads
CUST108987,Pune,1,2025-12-15,Meta Ads
CUST115937,Pune,1,2025-12-15,Meta Ads
CUST101387,Patna,2,2025-12-15,Influencer
CUST140703,Surat,2,2025-12-15,Meta Ads
CUST105021,Indore,2,2025-12-15,Influencer
CUST132496,Chennai,1,2025-12-15,Meta Ads
CUST139289,Indore,2,2025-12-15,Meta Ads
CUST133675,Vijayawada,2,2025-12-15,Influencer
CUST124437,Kolkata,1,2025-12-15,Google Ads
CUST103135,Indore,2,2025-12-15,Meta Ads
CUST101352,Guwahati,3,2025-12-15,Influencer
CUST112365,Delhi,1,2025-12-15,Meta Ads
CUST117092,Siliguri,3,2025-12-15,Organic/SEO
CUST112890,Pune,1,2025-12-15,Influencer
CUST126094,Hyderabad,1,2025-12-15,Meta Ads
CUST134264,Delhi,1,2025-12-15,Meta Ads
CUST137869,Nagpur,2,2025-12-15,Organic/SEO
CUST129692,Bhopal,2,2025-12-15,Meta Ads
CUST119833,Hyderabad,1,2025-12-15,Influencer
CUST134075,Mumbai,1,2025-12-15,Referral
CUST107577,Hyderabad,1,2025-12-15,Meta Ads
CUST107011,Patna,2,2025-12-15,Meta Ads
CUST101357,Chandigarh,2,2025-12-15,Organic/SEO
CUST134718,Ranchi,3,2025-12-15,Google Ads
CUST110967,Coimbatore,2,2025-12-15,Meta Ads
CUST141367,Madurai,3,2025-12-15,Meta Ads
CUST141525,Chennai,1,2025-12-15,Google Ads
CUST102759,Delhi,1,2025-12-15,Meta Ads
CUST104251,Bangalore,1,2025-12-16,Influencer
CUST115176,Pune,1,2025-12-16,Google Ads
CUST116524,Delhi,1,2025-12-16,Organic/SEO
CUST141886,Kolkata,1,2025-12-16,Organic/SEO
CUST103580,Bhopal,2,2025-12-16,Google Ads
CUST136132,Pune,1,2025-12-16,Meta Ads
CUST125090,Pune,1,2025-12-16,Meta Ads
CUST126169,Lucknow,2,2025-12-16,Meta Ads
CUST134222,Kochi,2,2025-12-16,Meta Ads
CUST133619,Patna,2,2025-12-16,Influencer
CUST125355,Vadodara,2,2025-12-16,Influencer
CUST121609,Amritsar,3,2025-12-16,Meta Ads
CUST139188,Jaipur,2,2025-12-16,Organic/SEO
CUST121661,Vijayawada,2,2025-12-16,Meta Ads
CUST128585,Bangalore,1,2025-12-16,Meta Ads
CUST136653,Vadodara,2,2025-12-16,Influencer
CUST139971,Visakhapatnam,2,2025-12-16,Meta Ads
CUST111980,Pune,1,2025-12-16,Meta Ads
CUST121878,Hyderabad,1,2025-12-16,Meta Ads
CUST105116,Chennai,1,2025-12-16,Meta Ads
CUST130044,Chennai,1,2025-12-16,Meta Ads
CUST103095,Delhi,1,2025-12-16,Meta Ads
CUST123609,Nagpur,2,2025-12-16,Meta Ads
CUST113307,Ludhiana,2,2025-12-16,Google Ads
CUST117754,Bangalore,1,2025-12-16,Meta Ads
CUST135124,Chennai,1,2025-12-16,Google Ads
CUST134910,Pune,1,2025-12-16,Meta Ads
CUST108574,Bhopal,2,2025-12-16,Organic/SEO
CUST129475,Hyderabad,1,2025-12-16,Organic/SEO
CUST112833,Pune,1,2025-12-16,Meta Ads
CUST112836,Ludhiana,2,2025-12-16,Influencer
CUST105638,Hyderabad,1,2025-12-16,Referral
CUST125845,Coimbatore,2,2025-12-16,Influencer
CUST137677,Nagpur,2,2025-12-16,Google Ads
CUST101805,Ahmedabad,1,2025-12-16,Influencer
CUST138835,Dehradun,3,2025-12-16,Meta Ads
CUST119381,Bangalore,1,2025-12-16,Meta Ads
CUST127547,Ahmedabad,1,2025-12-16,Meta Ads
CUST115129,Mumbai,1,2025-12-16,Meta Ads
CUST110555,Ahmedabad,1,2025-12-16,Meta Ads
CUST113643,Indore,2,2025-12-16,Meta Ads
CUST105131,Ranchi,3,2025-12-16,Referral
CUST137245,Ludhiana,2,2025-12-16,Influencer
CUST132338,Chandigarh,2,2025-12-16,Google Ads
CUST111128,Mumbai,1,2025-12-16,Meta Ads
CUST102295,Bhopal,2,2025-12-16,Influencer
CUST127934,Jabalpur,3,2025-12-16,Google Ads
CUST123265,Jodhpur,3,2025-12-16,Google Ads
CUST101540,Bhopal,2,2025-12-16,Google Ads
CUST132234,Chennai,1,2025-12-16,Organic/SEO
CUST115602,Delhi,1,2025-12-16,Influencer
CUST132524,Coimbatore,2,2025-12-16,Google Ads
CUST131054,Indore,2,2025-12-16,Influencer
CUST116897,Jaipur,2,2025-12-16,Influencer
CUST132715,Nagpur,2,2025-12-16,Influencer
CUST126497,Dehradun,3,2025-12-16,Google Ads
CUST105007,Madurai,3,2025-12-16,Influencer
CUST101998,Ahmedabad,1,2025-12-16,Google Ads
CUST104230,Ahmedabad,1,2025-12-16,Meta Ads
CUST117897,Varanasi,3,2025-12-16,Referral
CUST140069,Chennai,1,2025-12-16,Google Ads
CUST109786,Indore,2,2025-12-16,Google Ads
CUST119574,Pune,1,2025-12-16,Referral
CUST120348,Kochi,2,2025-12-16,Meta Ads
CUST137074,Madurai,3,2025-12-16,Google Ads
CUST103683,Ludhiana,2,2025-12-16,Influencer
CUST122846,Chandigarh,2,2025-12-16,Organic/SEO
CUST106089,Delhi,1,2025-12-16,Google Ads
CUST139423,Mumbai,1,2025-12-16,Meta Ads
CUST103926,Bangalore,1,2025-12-16,Meta Ads
CUST141366,Jaipur,2,2025-12-16,Meta Ads
CUST137791,Pune,1,2025-12-16,Meta Ads
CUST115790,Ludhiana,2,2025-12-16,Influencer
CUST127261,Kolkata,1,2025-12-16,Google Ads
CUST136948,Surat,2,2025-12-16,Referral
CUST138054,Chennai,1,2025-12-16,Google Ads
CUST122685,Nagpur,2,2025-12-16,Organic/SEO
CUST119931,Vadodara,2,2025-12-16,Referral
CUST107030,Bhopal,2,2025-12-16,Meta Ads
CUST133077,Kolkata,1,2025-12-16,Referral
CUST134252,Bhopal,2,2025-12-16,Meta Ads
CUST128505,Bangalore,1,2025-12-16,Meta Ads
CUST138903,Coimbatore,2,2025-12-16,Meta Ads
CUST122869,Siliguri,3,2025-12-16,Referral
CUST103078,Bangalore,1,2025-12-16,Referral
CUST135876,Ahmedabad,1,2025-12-16,Referral
CUST130675,Lucknow,2,2025-12-16,Referral
CUST134280,Hyderabad,1,2025-12-16,Google Ads
CUST124093,Vijayawada,2,2025-12-16,Meta Ads
CUST128149,Pune,1,2025-12-16,Google Ads
CUST121139,Visakhapatnam,2,2025-12-16,Meta Ads
CUST114080,Raipur,3,2025-12-16,Referral
CUST134316,Mumbai,1,2025-12-16,Influencer
CUST113178,Bangalore,1,2025-12-16,Google Ads
CUST102242,Bangalore,1,2025-12-16,Google Ads
CUST140658,Jodhpur,3,2025-12-16,Referral
CUST136067,Chennai,1,2025-12-16,Meta Ads
CUST105449,Siliguri,3,2025-12-17,Meta Ads
CUST115932,Chennai,1,2025-12-17,Meta Ads
CUST140148,Bangalore,1,2025-12-17,Google Ads
CUST130796,Surat,2,2025-12-17,Influencer
CUST115610,Ahmedabad,1,2025-12-17,Google Ads
CUST100475,Nagpur,2,2025-12-17,Google Ads
CUST126546,Patna,2,2025-12-17,Influencer
CUST103490,Jodhpur,3,2025-12-17,Influencer
CUST122908,Bhopal,2,2025-12-17,Influencer
CUST125614,Mumbai,1,2025-12-17,Google Ads
CUST102169,Pune,1,2025-12-17,Meta Ads
CUST132461,Jaipur,2,2025-12-17,Organic/SEO
CUST134549,Bangalore,1,2025-12-17,Organic/SEO
CUST125971,Bangalore,1,2025-12-17,Google Ads
CUST109255,Visakhapatnam,2,2025-12-17,Meta Ads
CUST141071,Visakhapatnam,2,2025-12-17,Referral
CUST106168,Bhopal,2,2025-12-17,Meta Ads
CUST104112,Hyderabad,1,2025-12-17,Google Ads
CUST122606,Amritsar,3,2025-12-17,Meta Ads
CUST130116,Bangalore,1,2025-12-17,Meta Ads
CUST128757,Hyderabad,1,2025-12-17,Meta Ads
CUST130032,Vijayawada,2,2025-12-17,Meta Ads
CUST139260,Vijayawada,2,2025-12-17,Meta Ads
CUST141324,Kota,3,2025-12-17,Organic/SEO
CUST103173,Delhi,1,2025-12-17,Meta Ads
CUST111634,Pune,1,2025-12-17,Referral
CUST129872,Pune,1,2025-12-17,Meta Ads
CUST121366,Vadodara,2,2025-12-17,Meta Ads
CUST121944,Bhopal,2,2025-12-17,Meta Ads
CUST137629,Bhopal,2,2025-12-17,Organic/SEO
CUST128127,Patna,2,2025-12-17,Google Ads
CUST130556,Bangalore,1,2025-12-17,Meta Ads
CUST135922,Surat,2,2025-12-17,Influencer
CUST112128,Bhopal,2,2025-12-17,Meta Ads
CUST140160,Kolkata,1,2025-12-17,Google Ads
CUST124254,Chennai,1,2025-12-17,Meta Ads
CUST125479,Kota,3,2025-12-17,Meta Ads
CUST109205,Mumbai,1,2025-12-17,Organic/SEO
CUST135369,Bangalore,1,2025-12-17,Google Ads
CUST117047,Delhi,1,2025-12-17,Meta Ads
CUST113326,Lucknow,2,2025-12-17,Influencer
CUST114643,Mumbai,1,2025-12-17,Google Ads
CUST135767,Coimbatore,2,2025-12-17,Organic/SEO
CUST100165,Bangalore,1,2025-12-17,Meta Ads
CUST105495,Bangalore,1,2025-12-17,Organic/SEO
CUST123019,Ranchi,3,2025-12-17,Meta Ads
CUST105879,Mumbai,1,2025-12-17,Google Ads
CUST131033,Ahmedabad,1,2025-12-17,Meta Ads
CUST108766,Chandigarh,2,2025-12-17,Google Ads
CUST136162,Hyderabad,1,2025-12-17,Meta Ads
CUST115364,Indore,2,2025-12-17,Influencer
CUST115375,Coimbatore,2,2025-12-17,Organic/SEO
CUST138196,Chandigarh,2,2025-12-17,Influencer
CUST130626,Hyderabad,1,2025-12-17,Influencer
CUST137482,Nagpur,2,2025-12-17,Google Ads
CUST123529,Jaipur,2,2025-12-17,Google Ads
CUST129454,Kochi,2,2025-12-17,Meta Ads
CUST116036,Kolkata,1,2025-12-17,Meta Ads
CUST124374,Vijayawada,2,2025-12-17,Meta Ads
CUST134018,Amritsar,3,2025-12-17,Meta Ads
CUST109264,Nagpur,2,2025-12-17,Referral
CUST135084,Coimbatore,2,2025-12-17,Meta Ads
CUST132313,Delhi,1,2025-12-17,Meta Ads
CUST137286,Chennai,1,2025-12-17,Meta Ads
CUST100968,Bangalore,1,2025-12-17,Google Ads
CUST140059,Chennai,1,2025-12-17,Meta Ads
CUST117729,Coimbatore,2,2025-12-17,Meta Ads
CUST140392,Kota,3,2025-12-17,Meta Ads
CUST125320,Ludhiana,2,2025-12-17,Meta Ads
CUST140396,Jodhpur,3,2025-12-17,Google Ads
CUST112588,Delhi,1,2025-12-17,Influencer
CUST100994,Kota,3,2025-12-17,Organic/SEO
CUST130996,Ahmedabad,1,2025-12-17,Influencer
CUST116247,Delhi,1,2025-12-17,Meta Ads
CUST138503,Mumbai,1,2025-12-17,Meta Ads
CUST139900,Pune,1,2025-12-17,Referral
CUST100022,Bhopal,2,2025-12-17,Meta Ads
CUST106619,Delhi,1,2025-12-17,Meta Ads
CUST133012,Bangalore,1,2025-12-17,Meta Ads
CUST124486,Hyderabad,1,2025-12-17,Google Ads
CUST109543,Kolkata,1,2025-12-17,Google Ads
CUST133074,Mumbai,1,2025-12-17,Influencer
CUST109774,Delhi,1,2025-12-17,Meta Ads
CUST100673,Kota,3,2025-12-17,Meta Ads
CUST136917,Raipur,3,2025-12-17,Meta Ads
CUST101263,Kolkata,1,2025-12-17,Meta Ads
CUST129021,Madurai,3,2025-12-17,Referral
CUST124795,Ahmedabad,1,2025-12-17,Influencer
CUST120025,Mumbai,1,2025-12-17,Referral
CUST131021,Kolkata,1,2025-12-17,Google Ads
CUST104140,Kolkata,1,2025-12-17,Google Ads
CUST114689,Patna,2,2025-12-17,Organic/SEO
CUST133521,Bangalore,1,2025-12-17,Meta Ads
CUST130519,Ludhiana,2,2025-12-17,Influencer
CUST128872,Coimbatore,2,2025-12-17,Organic/SEO
CUST113371,Chandigarh,2,2025-12-17,Meta Ads
CUST129183,Hyderabad,1,2025-12-17,Referral
CUST110222,Vadodara,2,2025-12-17,Google Ads
CUST101846,Visakhapatnam,2,2025-12-17,Meta Ads
CUST115210,Kolkata,1,2025-12-17,Organic/SEO
CUST131382,Ahmedabad,1,2025-12-17,Meta Ads
CUST116728,Raipur,3,2025-12-17,Meta Ads
CUST136372,Ahmedabad,1,2025-12-17,Influencer
CUST133040,Vadodara,2,2025-12-17,Meta Ads
CUST141399,Mumbai,1,2025-12-17,Meta Ads
CUST122249,Mumbai,1,2025-12-17,Google Ads
CUST122980,Raipur,3,2025-12-17,Meta Ads
CUST119382,Gwalior,3,2025-12-17,Meta Ads
CUST134344,Kolkata,1,2025-12-17,Meta Ads
CUST122493,Hyderabad,1,2025-12-17,Organic/SEO
CUST125802,Ludhiana,2,2025-12-17,Organic/SEO
CUST111879,Mumbai,1,2025-12-17,Google Ads
CUST111147,Delhi,1,2025-12-17,Google Ads
CUST112891,Ahmedabad,1,2025-12-17,Meta Ads
CUST115205,Gwalior,3,2025-12-17,Meta Ads
CUST104154,Delhi,1,2025-12-17,Meta Ads
CUST139684,Mumbai,1,2025-12-17,Organic/SEO
CUST134370,Kolkata,1,2025-12-17,Influencer
CUST118152,Mumbai,1,2025-12-17,Referral
CUST140780,Delhi,1,2025-12-18,Influencer
CUST112032,Chennai,1,2025-12-18,Google Ads
CUST121988,Ahmedabad,1,2025-12-18,Meta Ads
CUST118092,Mumbai,1,2025-12-18,Meta Ads
CUST128112,Varanasi,3,2025-12-18,Google Ads
CUST106451,Jabalpur,3,2025-12-18,Meta Ads
